radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
256.599379,0.291,30.19628,0.319,16.663,0.01,2,17.487,0.081,2,NA,NA,0,17.112,0.051,2,16.636,0.072,2,16.267,0.173,1,NA,NA,0,NA,NA,0
256.599492,0.118,29.88125,0.07,14.61,0.002,2,15.303,0.013,2,NA,NA,0,14.848,0.03,2,14.41,0.038,2,14.153,0.009,2,NA,NA,0,NA,NA,0
256.600261,0.099,30.187845,0.092,14.38,0.009,2,15.01,0.001,2,NA,NA,0,14.604,0.013,2,14.213,0.007,2,14.031,0.024,2,NA,NA,0,NA,NA,0
256.600658,0.224,30.421235,0.029,NA,NA,0,NA,NA,0,NA,NA,0,18.396,0.174,1,17.463,0.187,1,NA,NA,0,NA,NA,0,NA,NA,0
256.600786,0.334,30.073424,0.029,NA,NA,0,NA,NA,0,NA,NA,0,17.883,0.106,1,17.927,0.275,1,NA,NA,0,NA,NA,0,NA,NA,0
256.601248,0.156,30.1646,0.267,16.057,0.043,2,16.875,0.097,2,NA,NA,0,16.426,0.014,2,15.847,0.013,2,15.395,0.02,2,NA,NA,0,NA,NA,0
256.604171,0.214,30.562873,0.285,16.436,0.069,2,17.163,0.162,2,NA,NA,0,16.694,0.05,2,16.289,0.136,2,16.085,0.29,2,NA,NA,0,NA,NA,0
256.606646,0.231,30.126332,0.227,17.59,0.207,1,18.548,0.332,1,NA,NA,0,17.896,0.106,1,17.458,0.184,1,NA,NA,0,NA,NA,0,NA,NA,0
256.607019,0.311,30.1792,0.321,NA,NA,0,NA,NA,0,NA,NA,0,17.696,0.016,2,16.83,0.01,2,16.212,0.166,1,NA,NA,0,NA,NA,0
256.607527,0.083,30.051823,0.091,14.561,0.017,2,15.144,0.009,2,NA,NA,0,14.758,0.026,2,14.41,0.014,2,14.18,0.013,2,NA,NA,0,NA,NA,0
256.612233,0.44,30.103125,0.294,17.467,0.181,1,17.983,0.202,1,NA,NA,0,17.739,0.091,1,17.323,0.165,1,NA,NA,0,NA,NA,0,NA,NA,0
256.612701,0.206,29.986873,0.443,16.596,0.043,2,17.351,0.093,2,NA,NA,0,16.867,0.044,2,16.25,0.061,2,16.209,0.153,1,NA,NA,0,NA,NA,0
256.613682,0.038,30.511643,0.052,13.441,0.02,2,14.057,0.015,2,NA,NA,0,13.667,0.019,2,13.285,0.022,2,13.091,0.019,2,NA,NA,0,NA,NA,0
256.614762,0.068,30.556804,0.056,12.948,0.022,2,13.895,0.018,2,NA,NA,0,13.337,0.001,2,12.649,0.02,2,12.321,0.017,2,NA,NA,0,NA,NA,0
256.615133,0.312,30.207482,0.286,16.547,0.105,2,17.244,0.106,2,NA,NA,0,16.842,0.004,2,16.44,0.063,2,16.09,0.148,1,NA,NA,0,NA,NA,0
256.61518,0.293,30.59656,0.323,16.59,0.088,1,18.187,0.238,1,NA,NA,0,17.166,0.046,2,16.07,0.007,2,15.909,0.08,2,NA,NA,0,NA,NA,0
256.6158,0.16,30.321244,0.113,13.877,0.004,2,14.659,0.016,2,NA,NA,0,14.178,0.017,2,13.666,0.009,2,13.46,0.025,2,NA,NA,0,NA,NA,0
256.616326,0.29,30.525689,0.438,17.646,0.218,1,18.109,0.242,1,NA,NA,0,17.874,0.004,2,17.323,0.233,2,NA,NA,0,NA,NA,0,NA,NA,0
256.616683,0.071,30.550423,0.101,13.944,0.013,2,14.535,0.033,2,NA,NA,0,14.156,0.011,2,13.799,0.026,2,13.615,0.016,2,NA,NA,0,NA,NA,0
256.61761,0.43,29.917615,0.112,16.308,0.043,2,17.253,0.059,2,NA,NA,0,16.82,0.046,2,15.875,0.005,2,15.503,0.009,2,NA,NA,0,NA,NA,0
256.618309,0.036,29.849677,0.057,12.141,0.007,2,12.834,0.022,2,NA,NA,0,12.401,0.019,2,11.958,0.022,2,11.723,0.023,2,NA,NA,0,NA,NA,0
256.618686,0.241,30.260285,0.098,17.052,0.128,1,18.097,0.223,1,NA,NA,0,17.475,0.074,1,16.853,0.109,1,NA,NA,0,NA,NA,0,NA,NA,0
256.618779,0.305,30.502014,0.306,16.457,0.129,2,17.198,0.183,2,NA,NA,0,16.617,0.031,2,16.201,0.075,2,16.193,0.139,2,NA,NA,0,NA,NA,0
256.618821,0.071,29.864174,0.049,14.26,0.015,2,15.198,0.01,2,NA,NA,0,14.64,0.028,2,13.971,0.011,2,13.606,0.004,2,NA,NA,0,NA,NA,0
256.619532,0.313,30.512105,0.327,16.451,0.036,2,17.291,0.138,2,NA,NA,0,16.691,0.017,2,16.116,0.135,2,15.887,0.118,1,NA,NA,0,NA,NA,0
256.621203,0.118,30.388674,0.068,14.28,0.01,2,15.079,0.018,2,NA,NA,0,14.598,0.009,2,14.021,0.025,2,13.727,0.061,2,NA,NA,0,NA,NA,0
256.621945,0.127,30.515018,0.225,15.427,0.003,2,16.07,0.02,2,NA,NA,0,15.643,0,2,15.196,0.027,2,14.952,0.073,2,NA,NA,0,NA,NA,0
256.622062,0.282,29.829741,0.326,16.246,0.035,2,16.981,0.081,2,NA,NA,0,16.536,0.065,2,15.896,0.031,2,15.564,0.096,2,NA,NA,0,NA,NA,0
256.623118,0.107,30.217263,0.103,14.662,0.042,2,15.436,0.014,2,NA,NA,0,14.962,0.007,2,14.424,0.028,2,14.146,0.003,2,NA,NA,0,NA,NA,0
256.624446,0.277,30.254854,0.396,17.189,0.145,1,17.856,0.181,1,NA,NA,0,17.638,0.017,2,17.222,0.099,2,NA,NA,0,NA,NA,0,NA,NA,0
256.624659,0.228,30.13823,0.129,16.681,0.088,1,17.569,0.134,1,NA,NA,0,17.296,0.053,2,16.346,0.061,2,15.882,0.118,1,NA,NA,0,NA,NA,0
256.624707,0.038,30.078529,0.184,NA,NA,0,NA,NA,0,NA,NA,0,17.593,0.083,1,16.946,0.115,1,NA,NA,0,NA,NA,0,NA,NA,0
256.625497,0.151,30.382717,0.147,16.632,0.088,1,17.501,0.129,1,NA,NA,0,16.937,0.016,2,16.232,0.079,2,15.761,0.11,2,NA,NA,0,NA,NA,0
256.626558,0.224,30.543073,0.409,NA,NA,0,NA,NA,0,NA,NA,0,18.044,0.135,1,17.164,0.149,1,16.78,0.292,1,NA,NA,0,NA,NA,0
256.627668,0.269,29.988985,0.192,16.954,0.097,2,17.661,0.127,2,NA,NA,0,17.225,0.055,2,16.465,0.067,2,16.317,0.178,1,NA,NA,0,NA,NA,0
256.627851,0.148,30.456326,0.208,16.574,0.079,1,17.419,0.117,1,NA,NA,0,16.849,0.032,2,16.469,0.044,2,16.152,0.074,2,NA,NA,0,NA,NA,0
256.628638,0.238,29.859767,0.639,17.46,0.191,1,18.026,0.229,1,NA,NA,0,17.78,0.105,1,17.017,0.139,1,NA,NA,0,NA,NA,0,NA,NA,0
256.629788,0.072,30.090959,0.034,NA,NA,0,NA,NA,0,NA,NA,0,18.675,0.222,1,17.747,0.244,1,NA,NA,0,NA,NA,0,NA,NA,0
256.630461,0.161,29.877691,0.126,16.595,0.002,2,17.092,0.04,2,NA,NA,0,16.644,0.013,2,16.29,0.115,2,15.987,0.136,2,NA,NA,0,NA,NA,0
256.630703,0.144,30.05869,0.096,15.917,0.056,2,16.774,0.021,2,NA,NA,0,16.277,0.023,2,15.626,0.014,2,15.357,0.023,2,NA,NA,0,NA,NA,0
256.633014,0.471,29.858809,0.299,17.217,0.085,2,17.895,0.029,2,NA,NA,0,17.421,0.086,2,16.839,0.045,2,16.599,0.251,1,NA,NA,0,NA,NA,0
256.633828,0.516,30.194845,0.03,NA,NA,0,NA,NA,0,NA,NA,0,17.888,0.105,1,17.428,0.176,1,NA,NA,0,NA,NA,0,NA,NA,0
256.634288,0.239,30.010788,0.102,NA,NA,0,NA,NA,0,NA,NA,0,17.65,0.086,2,17.03,0.149,2,NA,NA,0,NA,NA,0,NA,NA,0
256.635115,0.154,30.072038,0.166,NA,NA,0,NA,NA,0,NA,NA,0,18.521,0.192,1,17.372,0.18,1,16.217,0.17,1,NA,NA,0,NA,NA,0
256.635364,0.117,30.320484,0.229,16.113,0.023,2,16.738,0.016,2,NA,NA,0,16.234,0.004,2,15.898,0.017,2,15.571,0.093,1,NA,NA,0,NA,NA,0
256.635513,0.265,30.371525,0.186,16.916,0.113,1,17.681,0.153,1,NA,NA,0,17.339,0.027,2,16.888,0.114,2,16.315,0.181,1,NA,NA,0,NA,NA,0
256.63723,0.344,30.168502,0.286,17.382,0.227,1,17.486,0.19,1,NA,NA,0,17.614,0.078,2,17.112,0.03,2,NA,NA,0,NA,NA,0,NA,NA,0
256.637901,0.12,30.553148,0.055,NA,NA,0,NA,NA,0,NA,NA,0,17.893,0.126,1,17.955,0.278,1,NA,NA,0,NA,NA,0,NA,NA,0
256.638531,0.134,29.939681,0.256,16.006,0.009,2,16.621,0.041,2,NA,NA,0,16.114,0.029,2,15.72,0.028,2,15.588,0.108,2,NA,NA,0,NA,NA,0
256.638909,0.357,29.869634,0.227,17.143,0.137,1,17.987,0.208,1,NA,NA,0,17.556,0.065,2,16.425,0.048,2,15.788,0.167,2,NA,NA,0,NA,NA,0
256.641619,0.181,29.83541,0.213,NA,NA,0,NA,NA,0,NA,NA,0,17.296,0.093,2,16.753,0.037,2,16.267,0.175,1,NA,NA,0,NA,NA,0
256.642191,0.039,30.005663,0.059,12.32,0.008,2,12.984,0.019,2,NA,NA,0,12.568,0.028,2,12.146,0.022,2,11.932,0.025,2,NA,NA,0,NA,NA,0
256.642251,0.446,30.329571,0.239,17.456,0.179,1,17.971,0.196,1,NA,NA,0,17.801,0.103,1,17.49,0.181,1,NA,NA,0,NA,NA,0,NA,NA,0
256.642353,0.178,30.305625,0.154,NA,NA,0,NA,NA,0,NA,NA,0,18.026,0.144,1,16.94,0.128,1,16.413,0.215,1,NA,NA,0,NA,NA,0
256.643712,0.45,29.849026,0.383,16.465,0.028,2,17.308,0.046,2,NA,NA,0,16.749,0.002,2,16.271,0.065,1,16.079,0.066,2,NA,NA,0,NA,NA,0
256.646696,0.308,29.970345,0.616,17.025,0.125,1,17.887,0.175,1,NA,NA,0,17.21,0.062,1,NA,NA,0,16.665,0.242,1,NA,NA,0,NA,NA,0
256.64687,0.272,30.306055,0.277,NA,NA,0,NA,NA,0,NA,NA,0,17.932,0.06,2,17.334,0.124,2,NA,NA,0,NA,NA,0,NA,NA,0
256.647201,0.193,29.932903,0.119,16.413,0.057,2,17.034,0.057,2,NA,NA,0,16.627,0.029,2,16.201,0.066,2,16.083,0.026,2,NA,NA,0,NA,NA,0
256.647429,0.045,30.220153,0.263,NA,NA,0,NA,NA,0,NA,NA,0,17.829,0.102,1,17.041,0.123,1,16.736,0.259,1,NA,NA,0,NA,NA,0
256.648131,0.27,30.560755,0.269,16.29,0.052,2,16.994,0.061,2,NA,NA,0,16.62,0.027,2,15.948,0.054,2,15.679,0.128,2,NA,NA,0,NA,NA,0
256.649135,0.144,30.03666,0.392,16.372,0.071,1,17.333,0.114,1,NA,NA,0,16.718,0.086,2,16.113,0.054,2,15.795,0.098,2,NA,NA,0,NA,NA,0
256.650698,0.289,30.106433,0.472,17.189,0.141,1,18.322,0.264,1,NA,NA,0,17.593,0.137,2,16.852,0.04,2,16.416,0.198,1,NA,NA,0,NA,NA,0
256.651278,0.261,30.046822,0.207,15.48,0.02,2,16.188,0.018,2,NA,NA,0,15.74,0.035,2,15.194,0.042,2,14.903,0.067,2,NA,NA,0,NA,NA,0
256.652568,0.245,30.060097,0.241,16.201,0.015,2,17.133,0.157,2,NA,NA,0,16.597,0.013,2,15.95,0.011,2,15.665,0.026,2,NA,NA,0,NA,NA,0
256.652994,0.061,30.559033,0.545,NA,NA,0,NA,NA,0,NA,NA,0,17.577,0.137,1,17.064,0.174,1,NA,NA,0,NA,NA,0,NA,NA,0
256.654037,0.154,30.174821,0.109,14.985,0.044,2,16.378,0.055,2,NA,NA,0,15.66,0.032,2,14.412,0.023,2,13.688,0.019,2,NA,NA,0,NA,NA,0
256.654962,0.294,30.04859,0.173,NA,NA,0,NA,NA,0,NA,NA,0,17.871,0.104,1,16.669,0.092,1,NA,NA,0,NA,NA,0,NA,NA,0
256.655595,0.227,30.134454,0.249,16.779,0.013,2,17.266,0.274,2,NA,NA,0,17.026,0.021,2,16.435,0.097,2,16.103,0.14,1,NA,NA,0,NA,NA,0
256.65594,0.066,30.329015,0.082,NA,NA,0,NA,NA,0,NA,NA,0,18.276,0.155,1,17.286,0.162,1,NA,NA,0,NA,NA,0,NA,NA,0
256.65666,0.238,30.304756,0.19,15.59,0.03,2,16.276,0.028,2,NA,NA,0,15.875,0.01,2,15.405,0.055,2,15.167,0.014,2,NA,NA,0,NA,NA,0
256.657037,0.194,29.975083,0.213,16.161,0.033,2,17.283,0.149,2,NA,NA,0,16.758,0.004,2,15.681,0.027,2,15.036,0.149,2,NA,NA,0,NA,NA,0
256.65744,0.314,30.223619,0.287,16.491,0.102,2,17.139,0.003,2,NA,NA,0,16.861,0.026,2,16.489,0.06,2,16.096,0.238,2,NA,NA,0,NA,NA,0
256.66147,0.446,30.388366,0.325,17.528,0.199,1,18.163,0.243,1,NA,NA,0,17.713,0.098,1,17.484,0.193,1,NA,NA,0,NA,NA,0,NA,NA,0
256.663062,0.183,30.353303,0.14,15.947,0.014,2,16.552,0.003,2,NA,NA,0,16.215,0.004,2,15.813,0.013,2,15.459,0.072,2,NA,NA,0,NA,NA,0
256.66327,0.139,29.856287,0.19,15.615,0.006,2,16.539,0.069,2,NA,NA,0,16.017,0.015,2,15.343,0.051,2,15.043,0.012,2,NA,NA,0,NA,NA,0
256.663615,0.092,30.480084,0.116,13.638,0.016,2,15.046,0.004,2,NA,NA,0,14.305,0.01,2,13.047,0.021,2,12.281,0.017,2,NA,NA,0,NA,NA,0
256.663947,0.251,29.941507,0.494,NA,NA,0,NA,NA,0,NA,NA,0,17.61,0.044,2,16.801,0.047,2,NA,NA,0,NA,NA,0,NA,NA,0
256.666167,0.191,29.895158,0.077,14.971,0.039,2,15.336,0.03,2,NA,NA,0,15.05,0.027,2,14.864,0.048,2,14.741,0.012,2,NA,NA,0,NA,NA,0
256.666578,0.044,30.183883,0.036,NA,NA,0,NA,NA,0,NA,NA,0,18.108,0.131,1,17.1,0.135,1,NA,NA,0,NA,NA,0,NA,NA,0
256.666957,0.162,30.530314,0.273,15.833,0.004,2,16.493,0.075,2,NA,NA,0,16.091,0.004,2,15.665,0.039,2,15.523,0.049,2,NA,NA,0,NA,NA,0
256.6678,0.106,30.417115,0.056,16.985,0.153,1,17.147,0.133,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
256.668182,0.175,29.981834,0.125,15.894,0.021,2,16.645,0.047,2,NA,NA,0,16.186,0.023,2,15.644,0.015,2,15.354,0.03,2,NA,NA,0,NA,NA,0
256.669036,0.231,30.104245,0.178,NA,NA,0,NA,NA,0,NA,NA,0,17.902,0.107,1,17.675,0.224,1,NA,NA,0,NA,NA,0,NA,NA,0
256.669661,0.066,30.508791,0.053,13.259,0.013,2,13.888,0.008,2,NA,NA,0,13.487,0.016,2,13.088,0.015,2,12.883,0.032,2,NA,NA,0,NA,NA,0
256.669904,0.276,29.851803,0.276,17.239,0.158,1,18.592,0.338,1,NA,NA,0,17.613,0.085,1,17.02,0.125,1,NA,NA,0,NA,NA,0,NA,NA,0
256.670082,0.237,30.028748,0.368,NA,NA,0,NA,NA,0,NA,NA,0,17.794,0.052,2,16.547,0.167,2,15.774,0.019,2,NA,NA,0,NA,NA,0
256.672454,0.166,30.271386,0.133,16.16,0.008,2,17.332,0.004,2,NA,NA,0,16.675,0.024,2,15.768,0.031,2,15.358,0.064,2,NA,NA,0,NA,NA,0
256.674135,0.254,30.586056,0.363,17.01,0.247,2,17.745,0.19,2,NA,NA,0,17.31,0.018,2,17.099,0.137,2,NA,NA,0,NA,NA,0,NA,NA,0
256.674464,0.255,30.340305,0.201,16.492,0.001,2,17.48,0.056,2,NA,NA,0,16.924,0.056,2,16.223,0.019,2,15.982,0.079,2,NA,NA,0,NA,NA,0
256.675884,0.436,30.304032,0.287,17.164,0.14,1,17.87,0.185,1,NA,NA,0,17.924,0.107,1,17.027,0.125,1,NA,NA,0,NA,NA,0,NA,NA,0
256.676043,0.157,30.186738,0.136,15.285,0.021,2,15.749,0.036,2,NA,NA,0,15.458,0,2,15.171,0.011,2,15.027,0.057,2,NA,NA,0,NA,NA,0
256.677087,0.262,30.310135,0.222,17.325,0.166,1,18.058,0.217,1,NA,NA,0,17.405,0.016,2,16.911,0.055,2,NA,NA,0,NA,NA,0,NA,NA,0
256.677517,0.254,30.319892,0.17,16.12,0.014,2,16.882,0.125,2,NA,NA,0,16.394,0.028,2,15.874,0.014,2,15.596,0.101,2,NA,NA,0,NA,NA,0
256.677683,0.265,30.51022,0.16,16.366,0.067,1,16.927,0.082,1,NA,NA,0,16.601,0.037,1,16.123,0.058,1,15.719,0.108,1,NA,NA,0,NA,NA,0
256.677907,0.227,29.921549,0.207,16.707,0.077,2,17.425,0.164,2,NA,NA,0,17.028,0.054,2,16.543,0.043,2,15.976,0.125,1,NA,NA,0,NA,NA,0
256.678494,0.188,30.349179,0.312,16.153,0.046,2,16.248,0.014,2,NA,NA,0,16.084,0.032,2,16.309,0.016,2,16.495,0.196,1,NA,NA,0,NA,NA,0
256.680287,0.412,30.228749,0.334,17.053,0.022,2,17.894,0.092,2,NA,NA,0,17.343,0.156,2,16.847,0.075,2,16.405,0.196,1,NA,NA,0,NA,NA,0
256.680545,0.205,30.080261,0.222,16.338,0.035,2,16.866,0.07,2,NA,NA,0,16.419,0.004,2,16.051,0.023,2,15.868,0.199,2,NA,NA,0,NA,NA,0
256.680641,0.204,30.462407,0.602,17.726,0.24,1,17.989,0.211,1,NA,NA,0,18.098,0.135,1,17.434,0.191,1,NA,NA,0,NA,NA,0,NA,NA,0
256.681188,0.287,30.512612,0.332,14.144,0.016,2,14.79,0.029,2,NA,NA,0,14.395,0.008,2,13.958,0.012,2,13.743,0.026,2,NA,NA,0,NA,NA,0
256.681607,0.452,30.525214,0.297,17.27,0.155,1,18.116,0.244,1,NA,NA,0,17.66,0.047,2,17.23,0.134,2,NA,NA,0,NA,NA,0,NA,NA,0
256.681848,0.407,30.444444,0.369,17.02,0.105,2,17.76,0.21,2,NA,NA,0,17.266,0.033,2,16.541,0.012,2,16.176,0.16,1,NA,NA,0,NA,NA,0
256.683831,1.33,30.45218,0.634,16.495,0.112,2,17.512,0.14,2,NA,NA,0,16.787,0.016,2,16.303,0.007,2,16.202,0.21,2,NA,NA,0,NA,NA,0
256.685843,0.186,29.854711,0.224,16.879,0.11,1,18.01,0.192,1,NA,NA,0,17.299,0.066,2,16.442,0.069,2,16.073,0.144,1,NA,NA,0,NA,NA,0
256.687328,0.204,30.157334,0.34,NA,NA,0,NA,NA,0,NA,NA,0,17.545,0.068,2,16.621,0.086,2,15.95,0.34,2,NA,NA,0,NA,NA,0
256.687535,0.313,30.062431,0.173,16.96,0.114,1,17.66,0.147,1,NA,NA,0,17.239,0.044,2,16.577,0.082,2,16.203,0.159,1,NA,NA,0,NA,NA,0
256.687645,0.293,30.531421,0.183,16.117,0.039,2,17.231,0.091,2,NA,NA,0,16.686,0.003,2,15.439,0.021,2,14.832,0.06,2,NA,NA,0,NA,NA,0
256.688353,0.071,30.346616,0.127,15.181,0.01,2,15.884,0.009,2,NA,NA,0,15.443,0.016,2,15.015,0.041,2,14.696,0.105,2,NA,NA,0,NA,NA,0
256.688866,0.305,30.23684,0.143,16.341,0.067,1,16.888,0.078,1,NA,NA,0,16.559,0.007,2,16.077,0.009,2,16.05,0.066,2,NA,NA,0,NA,NA,0
256.690288,0.206,30.404102,0.171,16.284,0.055,2,17.126,0.018,2,NA,NA,0,16.593,0.005,2,16.07,0.018,2,15.775,0.055,2,NA,NA,0,NA,NA,0
256.69079,0.311,30.066219,0.164,16.698,0.09,1,17.292,0.106,1,NA,NA,0,16.944,0.066,2,16.391,0.132,2,16.034,0.005,2,NA,NA,0,NA,NA,0
256.692189,0.042,29.829243,0.043,13.597,0.015,2,14.09,0.019,2,NA,NA,0,13.766,0.02,2,13.502,0.015,2,13.378,0.032,2,NA,NA,0,NA,NA,0
256.693566,0.18,30.304973,0.544,NA,NA,0,NA,NA,0,NA,NA,0,17.877,0.017,2,17.029,0.097,2,16.153,0.164,1,NA,NA,0,NA,NA,0
256.693852,0.391,30.140905,0.179,16.1,0.047,2,17.288,0.123,2,NA,NA,0,16.632,0.021,2,15.65,0.038,2,15.037,0.02,2,NA,NA,0,NA,NA,0
256.69459,0.334,29.891197,0.202,16.128,0.031,2,16.678,0.012,2,NA,NA,0,16.366,0.067,2,15.903,0.015,2,15.757,0.034,2,NA,NA,0,NA,NA,0
256.694914,0.219,30.583685,0.045,NA,NA,0,NA,NA,0,NA,NA,0,17.873,0.106,1,16.981,0.122,1,NA,NA,0,NA,NA,0,NA,NA,0
256.695355,0.298,30.423053,0.139,16.297,0.024,2,17.508,0.1,2,NA,NA,0,17,0.004,2,15.778,0.018,2,14.991,0.098,2,NA,NA,0,NA,NA,0
256.695592,0.328,29.991103,0.326,16.776,0.118,2,17.31,0.101,2,NA,NA,0,16.876,0.002,2,16.436,0.068,2,16.335,0.172,1,NA,NA,0,NA,NA,0
256.696863,0.423,30.321084,0.222,16.853,0.158,2,17.514,0.041,2,NA,NA,0,17.127,0.046,2,16.462,0.112,2,15.803,0.017,2,NA,NA,0,NA,NA,0
256.698446,0.652,29.918709,0.272,16.852,0.104,1,17.915,0.174,1,NA,NA,0,17.452,0.182,2,16.312,0.015,2,15.954,0.014,2,NA,NA,0,NA,NA,0
256.700509,0.19,30.283273,0.152,16.49,0.014,2,17.052,0.133,2,NA,NA,0,16.556,0.047,2,16.421,0.002,2,16.384,0.177,1,NA,NA,0,NA,NA,0
256.700641,0.278,30.201379,0.097,NA,NA,0,NA,NA,0,NA,NA,0,17.908,0.107,1,16.59,0.087,1,15.943,0.132,1,NA,NA,0,NA,NA,0
256.7014,0.277,30.197299,0.272,16.835,0.115,2,17.325,0.176,2,NA,NA,0,17.023,0.009,2,16.685,0.076,2,16.586,0.223,1,NA,NA,0,NA,NA,0
256.702635,0.096,29.941555,0.113,NA,NA,0,NA,NA,0,NA,NA,0,17.656,0.087,1,17.095,0.132,1,NA,NA,0,NA,NA,0,NA,NA,0
256.70289,0.057,29.896333,0.038,11.604,0.011,2,12.725,0.017,2,NA,NA,0,12.078,0.025,2,11.225,0.02,2,10.848,0.021,2,NA,NA,0,NA,NA,0
256.703009,0.304,30.134021,0.242,16.251,0.097,2,17.114,0.016,2,NA,NA,0,16.577,0.005,2,15.979,0.01,2,15.538,0.021,2,NA,NA,0,NA,NA,0
256.704592,0.145,30.308386,0.122,NA,NA,0,NA,NA,0,NA,NA,0,18.246,0.147,1,17.156,0.139,1,NA,NA,0,NA,NA,0,NA,NA,0
256.705145,0.215,30.008698,0.156,15.631,0.058,2,16.133,0.047,2,NA,NA,0,15.818,0.005,2,15.476,0.003,2,15.315,0.168,2,NA,NA,0,NA,NA,0
256.705795,0.027,30.115666,0.016,NA,NA,0,NA,NA,0,NA,NA,0,18.063,0.124,1,17.759,0.246,1,NA,NA,0,NA,NA,0,NA,NA,0
256.707853,0.38,30.109473,0.292,17.2,0.145,1,17.731,0.163,1,NA,NA,0,17.423,0.073,2,17.041,0.198,2,NA,NA,0,NA,NA,0,NA,NA,0
256.708125,0.513,30.54338,0.356,NA,NA,0,NA,NA,0,NA,NA,0,18.604,0.215,1,17.698,0.236,1,16.022,0.152,1,NA,NA,0,NA,NA,0
256.708964,0.039,30.472605,0.527,NA,NA,0,NA,NA,0,NA,NA,0,17.915,0.114,1,17.339,0.169,1,NA,NA,0,NA,NA,0,NA,NA,0
256.709221,0.179,30.144336,0.143,16.187,0.059,2,16.948,0.077,2,NA,NA,0,16.452,0.029,2,16.06,0.041,2,15.803,0.039,2,NA,NA,0,NA,NA,0
256.710268,0.182,30.257992,0.36,NA,NA,0,NA,NA,0,NA,NA,0,18.084,0.137,1,17.215,0.156,1,NA,NA,0,NA,NA,0,NA,NA,0
256.712174,0.151,30.022407,0.248,16.341,0.023,2,17.121,0.04,2,NA,NA,0,16.704,0.041,2,16.148,0.132,2,15.774,0.117,1,NA,NA,0,NA,NA,0
256.712617,0.361,30.301517,0.255,16.211,0.001,2,17.085,0.006,2,NA,NA,0,16.549,0.024,2,15.932,0.025,2,15.646,0.073,2,NA,NA,0,NA,NA,0
256.713326,0.25,29.904094,0.2,16.82,0.106,1,17.872,0.19,1,NA,NA,0,17.308,0.001,2,16.676,0.069,2,16.32,0.196,1,NA,NA,0,NA,NA,0
256.715357,0.265,29.896434,0.344,17.319,0.173,1,18.048,0.222,1,NA,NA,0,17.71,0.102,1,17.108,0.143,1,NA,NA,0,NA,NA,0,NA,NA,0
256.715789,0.264,30.06793,0.127,16.917,0.107,1,18.123,0.213,1,NA,NA,0,17.27,0.064,1,16.441,0.077,1,NA,NA,0,NA,NA,0,NA,NA,0
256.716937,0.125,29.935514,0.021,NA,NA,0,NA,NA,0,NA,NA,0,18.251,0.145,1,18.005,0.292,1,NA,NA,0,NA,NA,0,NA,NA,0
256.717322,0.217,30.040575,0.277,16.552,0.172,2,17.277,0.102,2,NA,NA,0,16.921,0.032,2,16.271,0.049,2,16.041,0.094,2,NA,NA,0,NA,NA,0
256.717721,0.269,30.020242,0.365,14.51,0.018,1,14.889,0.019,1,NA,NA,0,14.721,0.008,1,14.394,0.013,1,NA,NA,0,NA,NA,0,NA,NA,0
256.719007,0.36,30.022703,0.659,13.615,0.009,1,14.523,0.014,1,NA,NA,0,13.974,0.024,2,13.355,0.006,1,12.938,0.014,1,NA,NA,0,NA,NA,0
256.719078,0.37,30.40696,0.285,16.648,0.077,2,17.063,0.054,2,NA,NA,0,16.792,0.065,2,16.491,0.091,2,16.22,0.11,2,NA,NA,0,NA,NA,0
256.719387,0.19,30.574906,0.124,15.195,0.002,2,16.178,0.01,2,NA,NA,0,15.631,0.002,2,14.909,0.049,2,14.623,0.001,2,NA,NA,0,NA,NA,0
256.721461,0.096,30.196436,0.148,15.573,0.055,2,16.133,0.005,2,NA,NA,0,15.764,0.022,2,15.369,0.04,2,15.271,0.006,2,NA,NA,0,NA,NA,0
256.72245,0.31,30.579081,0.336,16.423,0.094,2,17.139,0.147,2,NA,NA,0,16.781,0.009,2,16.114,0.053,2,15.922,0.167,2,NA,NA,0,NA,NA,0
256.722499,0.248,30.477633,0.216,16.423,0.069,1,17.667,0.154,1,NA,NA,0,17.048,0.035,2,15.912,0.051,2,15.378,0.016,2,NA,NA,0,NA,NA,0
256.7232,0.226,30.590655,0.106,13.757,0.009,2,13.941,0.019,2,NA,NA,0,13.76,0.012,2,13.797,0.033,2,13.819,0.015,2,NA,NA,0,NA,NA,0
256.724015,0.263,30.296785,0.1,17.344,0.162,1,18.078,0.219,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
256.724412,0.124,30.027031,0.076,13.936,0.007,2,15.027,0.046,2,NA,NA,0,14.419,0.017,2,13.507,0.027,2,13.092,0.025,2,NA,NA,0,NA,NA,0
256.724955,0.335,29.981861,0.17,16.715,0.088,1,17.377,0.112,1,NA,NA,0,16.881,0.032,2,16.463,0.067,2,16.18,0.149,1,NA,NA,0,NA,NA,0
