radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
147.367064,0.319,13.033155,0.152,13.848,0.022,7,14.371,0.052,6,NA,NA,0,14.035,0.021,8,13.721,0.053,8,13.608,0.04,7,NA,NA,0,NA,NA,0
147.368418,0.433,12.496997,0.371,17.652,0.065,2,18.215,0.302,2,NA,NA,0,17.91,0.021,2,17.629,0.256,2,NA,NA,0,NA,NA,0,NA,NA,0
147.368922,0.321,12.882711,0.434,NA,NA,0,NA,NA,0,NA,NA,0,18.218,0.074,3,16.964,0.085,3,15.392,0.033,3,NA,NA,0,NA,NA,0
147.36915,0.322,12.547999,0.195,15.272,0.069,7,15.939,0.067,7,NA,NA,0,15.533,0.049,8,15.149,0.083,8,14.893,0.147,7,NA,NA,0,NA,NA,0
147.370141,0.459,12.349752,0.426,16.908,0.118,5,17.31,0.141,5,NA,NA,0,17.06,0.07,6,16.792,0.155,6,NA,NA,0,NA,NA,0,NA,NA,0
147.372101,0.41,12.841237,0.992,NA,NA,0,NA,NA,0,NA,NA,0,18.021,0.159,1,16.896,0.12,1,NA,NA,0,NA,NA,0,NA,NA,0
147.372813,0.535,12.941805,0.285,16.542,0.025,4,17.021,0.074,4,NA,NA,0,16.754,0.039,8,16.267,0.067,8,16.088,0.06,3,NA,NA,0,NA,NA,0
147.377177,0.285,13.014401,0.388,14.968,0.04,7,15.79,0.096,7,NA,NA,0,15.315,0.038,8,14.736,0.058,8,14.524,0.05,7,NA,NA,0,NA,NA,0
147.378206,0.302,12.470309,0.18,15.223,0.071,5,16.113,0.071,5,NA,NA,0,15.571,0.044,6,14.98,0.09,6,14.671,0.201,5,NA,NA,0,NA,NA,0
147.378217,0.2,12.829102,0.337,14.701,0.039,7,15.433,0.08,7,NA,NA,0,15.015,0.047,8,14.518,0.083,8,14.346,0.088,7,NA,NA,0,NA,NA,0
147.379672,0.752,12.740433,0.036,17.831,0.266,1,17.886,0.223,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
147.380339,0.352,12.571277,0.289,15.184,0.044,7,15.64,0.085,7,NA,NA,0,15.367,0.027,8,15.082,0.046,8,14.972,0.111,7,NA,NA,0,NA,NA,0
147.380912,0.119,12.580086,0.139,13.84,0.058,7,14.343,0.059,7,NA,NA,0,14.025,0.026,8,13.706,0.084,8,13.555,0.104,7,NA,NA,0,NA,NA,0
147.383311,0.35,12.745268,0.418,17.096,0.013,3,17.784,0.133,3,NA,NA,0,17.422,0.101,4,16.688,0.075,4,16.711,0.056,2,NA,NA,0,NA,NA,0
147.384405,0.656,12.634832,0.317,NA,NA,0,NA,NA,0,NA,NA,0,18.079,0.143,1,17.323,0.164,1,NA,NA,0,NA,NA,0,NA,NA,0
147.384713,0.428,12.882774,0.349,15.999,0.103,6,17.278,0.169,6,NA,NA,0,16.687,0.079,8,15.346,0.083,8,14.598,0.1,7,NA,NA,0,NA,NA,0
147.384998,0.194,12.813687,0.085,NA,NA,0,10.286,0.065,4,NA,NA,0,10.315,0.12,4,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
147.385017,0.335,12.641713,0.331,15.773,0.089,7,16.386,0.059,7,NA,NA,0,15.991,0.034,8,15.519,0.109,8,15.172,0.157,7,NA,NA,0,NA,NA,0
147.385064,0.201,12.384128,0.246,11.85,0.1,5,13.135,0.055,5,NA,NA,0,12.406,0.018,6,11.38,0.108,6,10.887,0.212,5,NA,NA,0,NA,NA,0
147.385572,0.67,12.911193,0.366,16.667,0.086,4,17.748,0.142,4,NA,NA,0,17.107,0.101,7,16.289,0.099,7,16.003,0.044,3,NA,NA,0,NA,NA,0
147.38604,0.337,12.662878,0.207,17.102,0.038,2,17.974,0.147,2,NA,NA,0,17.682,0.203,3,17.236,0.218,3,NA,NA,0,NA,NA,0,NA,NA,0
147.386821,0.446,12.886013,0.326,16.994,0.108,2,17.959,0.217,2,NA,NA,0,17.549,0.017,3,16.888,0.097,3,16.092,0.174,1,NA,NA,0,NA,NA,0
147.391027,0.605,12.281238,0.82,NA,NA,0,NA,NA,0,NA,NA,0,18.114,0.24,4,17.033,0.133,4,16.302,0.113,3,NA,NA,0,NA,NA,0
147.394971,0.098,12.717161,0.122,13.445,0.044,7,14.169,0.063,7,NA,NA,0,13.739,0.023,8,13.253,0.072,8,13.032,0.079,7,NA,NA,0,NA,NA,0
147.396874,0.299,12.84106,0.291,15.543,0.037,7,16.326,0.105,7,NA,NA,0,15.861,0.028,8,15.305,0.06,8,15.121,0.078,7,NA,NA,0,NA,NA,0
147.397273,0.478,12.528409,0.399,16.501,0.181,5,17.016,0.122,5,NA,NA,0,16.796,0.047,7,16.541,0.213,7,16.212,0.094,3,NA,NA,0,NA,NA,0
147.397544,0.196,12.388911,0.222,13.519,0.085,5,14.192,0.054,5,NA,NA,0,13.765,0.022,6,13.347,0.107,6,13.125,0.2,5,NA,NA,0,NA,NA,0
147.397862,0.189,12.544032,0.198,14.686,0.067,7,15.382,0.068,7,NA,NA,0,14.953,0.024,8,14.511,0.082,8,14.321,0.132,7,NA,NA,0,NA,NA,0
147.400465,0.311,12.427973,0.25,NA,NA,0,NA,NA,0,NA,NA,0,17.77,0.089,2,16.919,0.116,2,15.983,0.153,1,NA,NA,0,NA,NA,0
147.403214,0.246,12.954871,0.158,14.512,0.024,7,15.092,0.066,7,NA,NA,0,14.715,0.026,7,14.385,0.04,7,14.198,0.034,1,NA,NA,0,NA,NA,0
147.403631,0.425,13.015321,0.395,16.302,0.11,5,17.264,0.125,5,NA,NA,0,16.756,0.109,8,16.051,0.074,8,15.715,0.181,6,NA,NA,0,NA,NA,0
147.403783,0.269,12.606772,0.296,15.553,0.102,7,16.393,0.108,7,NA,NA,0,15.893,0.043,8,15.285,0.08,8,14.998,0.117,7,NA,NA,0,NA,NA,0
147.404329,0.225,12.638631,0.17,14.824,0.061,7,15.456,0.104,7,NA,NA,0,15.071,0.031,8,14.637,0.078,8,14.439,0.079,7,NA,NA,0,NA,NA,0
147.405985,0.272,12.423344,0.233,15.256,0.083,5,15.759,0.095,5,NA,NA,0,15.44,0.037,6,15.162,0.135,6,14.97,0.182,5,NA,NA,0,NA,NA,0
147.409328,0.279,12.958261,0.082,10.322,0.025,7,11.447,0.049,7,NA,NA,0,10.912,0.055,4,10.07,0.001,1,NA,NA,0,NA,NA,0,NA,NA,0
147.40954,0.534,12.694412,0.338,15.33,0.066,7,16.04,0.094,7,NA,NA,0,15.631,0.038,8,15.116,0.093,8,14.833,0.09,7,NA,NA,0,NA,NA,0
147.410383,0.227,12.747723,0.138,14.243,0.037,7,15.105,0.061,7,NA,NA,0,14.603,0.028,8,13.991,0.059,8,13.737,0.06,7,NA,NA,0,NA,NA,0
147.41306,0.117,12.774684,0.106,11.422,0.031,7,11.912,0.061,7,NA,NA,0,11.605,0.023,8,11.32,0.067,8,11.206,0.052,7,NA,NA,0,NA,NA,0
147.413586,0.478,12.683609,0.365,16.177,0.081,5,17.228,0.187,5,NA,NA,0,16.731,0.177,8,15.746,0.112,8,15.36,0.142,7,NA,NA,0,NA,NA,0
147.414968,0.616,12.35869,0.319,17.278,0.053,4,17.777,0.179,4,NA,NA,0,17.421,0.075,6,17.169,0.116,6,NA,NA,0,NA,NA,0,NA,NA,0
147.416271,1.056,12.534702,0.534,17.125,0.022,2,18.264,0.107,2,NA,NA,0,17.741,0.108,5,16.815,0.125,5,15.878,0.227,1,NA,NA,0,NA,NA,0
147.417876,0.439,12.288724,0.286,16.211,0.113,4,16.925,0.079,4,NA,NA,0,16.572,0.046,6,16.032,0.15,6,15.817,0.112,4,NA,NA,0,NA,NA,0
147.421848,0.763,12.303738,0.448,NA,NA,0,NA,NA,0,NA,NA,0,17.79,0.167,5,16.807,0.183,5,16.212,0.245,2,NA,NA,0,NA,NA,0
147.422325,0.855,12.311839,0.514,16.666,0.177,5,17.361,0.156,5,NA,NA,0,16.927,0.04,7,16.457,0.249,7,16.105,0.233,4,NA,NA,0,NA,NA,0
147.423214,0.415,12.863434,0.258,NA,NA,0,NA,NA,0,NA,NA,0,18.022,0.13,3,17.014,0.138,3,16.577,0.137,2,NA,NA,0,NA,NA,0
147.424274,0.802,12.657597,0.61,16.224,0.061,6,16.82,0.14,6,NA,NA,0,16.424,0.054,8,16.085,0.103,8,15.702,0.068,5,NA,NA,0,NA,NA,0
147.426834,0.208,13.025255,0.089,11.061,0.018,7,12.053,0.046,7,NA,NA,0,11.492,0.018,8,10.722,0.056,8,10.444,0.022,7,NA,NA,0,NA,NA,0
147.427295,1.051,12.521898,0.251,17.702,0.161,3,17.889,0.224,3,NA,NA,0,17.773,0.121,3,17.58,0.303,3,16.296,0.207,1,NA,NA,0,NA,NA,0
147.428766,0.265,12.463889,0.259,15.201,0.051,5,15.675,0.086,5,NA,NA,0,15.38,0.023,6,15.133,0.098,6,14.901,0.117,5,NA,NA,0,NA,NA,0
147.429222,0.41,12.293042,0.242,14.923,0.079,5,15.793,0.061,5,NA,NA,0,15.306,0.042,7,14.671,0.105,7,14.411,0.23,5,NA,NA,0,NA,NA,0
147.432292,0.61,12.64663,0.326,16.797,0.127,5,17.401,0.075,5,NA,NA,0,17.042,0.043,7,16.618,0.154,7,16.189,0.031,3,NA,NA,0,NA,NA,0
147.4369,0.754,12.560127,0.525,16.485,0.128,5,17.319,0.095,5,NA,NA,0,16.842,0.111,7,16.196,0.092,7,15.736,0.159,5,NA,NA,0,NA,NA,0
147.440002,0.303,12.754122,0.387,15.821,0.05,5,16.939,0.261,5,NA,NA,0,16.417,0.032,7,15.348,0.11,7,15.02,0.076,6,NA,NA,0,NA,NA,0
147.440142,0.468,12.993567,0.266,NA,NA,0,NA,NA,0,NA,NA,0,18.325,0.146,3,16.976,0.124,3,16.356,0.15,2,NA,NA,0,NA,NA,0
147.441139,0.423,13.059762,0.145,12.143,0.026,6,12.74,0.055,6,NA,NA,0,12.375,0.017,7,11.997,0.065,7,11.865,0.038,6,NA,NA,0,NA,NA,0
147.441381,0.163,12.464095,0.121,11.028,0.075,4,11.509,0.07,4,NA,NA,0,11.172,0.023,4,10.915,0.117,4,10.781,0.152,3,NA,NA,0,NA,NA,0
147.441787,0.951,12.269777,0.283,NA,NA,0,NA,NA,0,NA,NA,0,18.167,0.094,2,17.557,0.368,2,NA,NA,0,NA,NA,0,NA,NA,0
147.442773,0.35,12.978471,0.251,15.862,0.027,6,16.609,0.092,6,NA,NA,0,16.198,0.045,7,15.673,0.107,7,15.469,0.132,6,NA,NA,0,NA,NA,0
147.445133,0.366,12.638912,0.47,16.338,0.072,4,16.718,0.106,4,NA,NA,0,16.607,0.116,6,16.245,0.139,6,16.031,0.237,3,NA,NA,0,NA,NA,0
147.445144,0.169,12.893124,0.145,13.939,0.031,6,14.774,0.069,6,NA,NA,0,14.296,0.028,7,13.681,0.072,7,13.449,0.024,6,NA,NA,0,NA,NA,0
147.445793,0.413,12.814207,0.434,17.039,0.083,3,18.193,0.073,3,NA,NA,0,17.567,0.072,4,16.906,0.1,4,16.666,0.252,1,NA,NA,0,NA,NA,0
147.44892,0.34,13.062267,0.23,15.236,0.055,6,15.877,0.063,6,NA,NA,0,15.47,0.045,7,14.991,0.058,7,14.861,0.104,6,NA,NA,0,NA,NA,0
147.45202,0.28,12.638296,0.36,16.354,0.046,4,17.208,0.136,4,NA,NA,0,16.784,0.173,7,16.125,0.136,7,15.808,0.168,4,NA,NA,0,NA,NA,0
147.453396,0.275,12.828275,0.151,13.115,0.027,6,13.763,0.046,6,NA,NA,0,13.383,0.022,7,12.965,0.068,7,12.79,0.035,6,NA,NA,0,NA,NA,0
147.45622,0.592,12.415454,0.299,16.841,0.022,3,17.701,0.043,3,NA,NA,0,17.44,0.104,4,16.516,0.088,4,15.997,0.208,3,NA,NA,0,NA,NA,0
147.456304,0.434,12.58895,0.344,16.09,0.04,5,16.758,0.029,5,NA,NA,0,16.328,0.047,6,15.93,0.081,6,15.733,0.069,4,NA,NA,0,NA,NA,0
147.457068,0.224,12.425621,0.202,15.237,0.063,4,15.907,0.082,4,NA,NA,0,15.481,0.031,5,15.078,0.114,5,14.872,0.218,4,NA,NA,0,NA,NA,0
147.461147,0.609,12.695371,0.434,14.713,0.037,6,15.555,0.07,6,NA,NA,0,15.101,0.032,7,14.386,0.065,7,13.977,0.033,6,NA,NA,0,NA,NA,0
147.461341,0.896,12.462307,0.413,17.534,0.133,3,18.07,0.125,3,NA,NA,0,17.738,0.076,3,17.208,0.081,3,NA,NA,0,NA,NA,0,NA,NA,0
147.463635,0.519,12.268019,0.487,NA,NA,0,NA,NA,0,NA,NA,0,18.185,0.122,4,16.777,0.169,4,16.279,0.049,2,NA,NA,0,NA,NA,0
147.463686,0.282,13.030575,0.196,13.983,0.029,6,14.975,0.049,6,NA,NA,0,14.45,0.02,7,13.606,0.044,7,13.292,0.027,6,NA,NA,0,NA,NA,0
147.465467,0.327,12.784676,0.27,15.83,0.052,6,16.68,0.114,6,NA,NA,0,16.124,0.056,7,15.69,0.149,7,15.413,0.141,6,NA,NA,0,NA,NA,0
147.465517,0.384,13.011557,0.386,16.662,0.103,3,17.528,0.136,3,NA,NA,0,17.054,0.183,7,16.362,0.09,7,16.174,0.298,3,NA,NA,0,NA,NA,0
147.466223,0.565,12.937915,0.361,16.543,0.079,4,17.475,0.295,4,NA,NA,0,16.889,0.038,6,16.271,0.139,6,16.098,0.053,3,NA,NA,0,NA,NA,0
147.467025,0.456,12.488608,0.394,16.073,0.061,5,17.045,0.152,5,NA,NA,0,16.554,0.051,7,15.735,0.124,7,15.48,0.126,6,NA,NA,0,NA,NA,0
147.469434,0.155,12.308349,0.511,NA,NA,0,NA,NA,0,NA,NA,0,18.079,0.139,1,17.595,0.234,1,NA,NA,0,NA,NA,0,NA,NA,0
147.469939,0.804,12.670747,0.368,17.27,0.085,3,18.165,0.226,3,NA,NA,0,17.658,0.099,4,16.889,0.233,4,16.272,0.24,3,NA,NA,0,NA,NA,0
147.471136,0.257,12.357099,0.216,12.579,0.078,5,13.21,0.058,5,NA,NA,0,12.82,0.039,7,12.429,0.096,7,12.287,0.15,5,NA,NA,0,NA,NA,0
147.472376,0.551,12.909065,0.777,16.407,0.11,4,17.421,0.08,4,NA,NA,0,16.808,0.085,6,16.088,0.203,6,15.507,0.033,3,NA,NA,0,NA,NA,0
147.472521,0.335,12.537732,0.399,15.689,0.086,6,16.989,0.15,6,NA,NA,0,16.379,0.038,7,15.081,0.073,7,14.374,0.173,6,NA,NA,0,NA,NA,0
147.47276,0.24,12.998489,0.271,15.371,0.038,6,16.203,0.059,6,NA,NA,0,15.739,0.034,7,15.085,0.062,7,14.887,0.061,6,NA,NA,0,NA,NA,0
147.474116,0.494,12.306073,0.345,15.669,0.079,4,16.515,0.061,4,NA,NA,0,15.998,0.063,6,15.483,0.105,6,15.192,0.104,4,NA,NA,0,NA,NA,0
147.476451,0.13,12.771917,0.158,14.044,0.041,6,14.775,0.047,6,NA,NA,0,14.342,0.011,7,13.849,0.074,7,13.659,0.038,6,NA,NA,0,NA,NA,0
147.483595,0.435,12.744444,0.39,15.902,0.085,6,17.165,0.216,6,NA,NA,0,16.577,0.053,7,15.314,0.075,7,14.647,0.059,6,NA,NA,0,NA,NA,0
147.484448,0.195,12.461748,0.162,11.73,0.08,4,12.371,0.067,4,NA,NA,0,11.968,0.022,5,11.569,0.104,5,11.351,0.13,4,NA,NA,0,NA,NA,0
147.485174,0.343,12.441538,0.178,15.638,0.062,4,16.331,0.085,4,NA,NA,0,15.864,0.044,5,15.403,0.127,5,15.218,0.128,4,NA,NA,0,NA,NA,0
147.486594,0.295,12.847646,0.327,16.993,0.046,3,18.243,0.311,3,NA,NA,0,17.594,0.156,4,16.872,0.141,4,16.136,0.033,2,NA,NA,0,NA,NA,0
147.488907,0.735,12.292518,0.395,17.233,0.184,1,17.923,0.221,1,NA,NA,0,17.558,0.116,4,16.648,0.056,4,16.34,0.165,3,NA,NA,0,NA,NA,0
147.489185,0.114,12.677419,0.127,14.667,0.047,6,15.366,0.093,6,NA,NA,0,14.968,0.039,7,14.49,0.04,7,14.3,0.028,6,NA,NA,0,NA,NA,0
147.489384,0.215,12.654094,0.09,13.01,0.057,6,13.995,0.054,6,NA,NA,0,13.428,0.016,7,12.716,0.074,7,12.368,0.06,6,NA,NA,0,NA,NA,0
147.492805,0.413,12.875373,0.348,17.517,0.184,1,18.37,0.277,1,NA,NA,0,17.874,0.084,2,16.592,0.096,3,15.472,0.087,3,NA,NA,0,NA,NA,0
147.49293,0.525,12.981062,0.246,15.74,0.047,6,16.533,0.102,6,NA,NA,0,16.058,0.045,7,15.576,0.101,7,15.402,0.067,6,NA,NA,0,NA,NA,0
147.496408,0.295,12.459303,0.41,16.584,0.09,3,16.927,0.158,3,NA,NA,0,16.741,0.076,4,16.507,0.071,4,16.352,0.125,3,NA,NA,0,NA,NA,0
147.498224,0.54,12.569956,0.458,17.331,0.17,1,17.964,0.248,1,NA,NA,0,17.994,0.133,3,17.006,0.109,3,16.183,0.214,1,NA,NA,0,NA,NA,0
147.49836,0.295,12.40733,0.245,14.502,0.082,4,15.11,0.073,4,NA,NA,0,14.689,0.034,5,14.329,0.097,5,14.142,0.097,4,NA,NA,0,NA,NA,0
147.500892,0.537,12.326032,0.495,17.509,0.121,2,17.852,0.224,2,NA,NA,0,17.655,0.077,4,17.202,0.163,4,NA,NA,0,NA,NA,0,NA,NA,0
147.501269,0.497,12.632796,0.403,15.927,0.148,6,16.824,0.097,6,NA,NA,0,16.3,0.051,7,15.765,0.11,7,15.509,0.143,5,NA,NA,0,NA,NA,0
147.507329,0.116,12.645056,0.472,NA,NA,0,NA,NA,0,NA,NA,0,18.367,0.187,1,17.494,0.201,1,NA,NA,0,NA,NA,0,NA,NA,0
147.510552,0.423,12.765767,0.266,16.387,0.085,3,17.619,0.09,3,NA,NA,0,17.031,0.127,6,15.959,0.037,6,15.504,0.142,5,NA,NA,0,NA,NA,0
147.511036,0.52,12.344321,0.366,16.335,0.026,5,16.907,0.107,5,NA,NA,0,16.557,0.043,7,16.176,0.161,7,16.116,0.161,4,NA,NA,0,NA,NA,0
147.51692,0.156,12.925268,0.076,11.844,0.022,6,12.47,0.052,6,NA,NA,0,12.085,0.024,7,11.684,0.065,7,11.548,0.031,6,NA,NA,0,NA,NA,0
147.518118,0.538,12.490624,0.377,17.464,0.158,3,17.953,0.033,3,NA,NA,0,17.61,0.176,3,17.479,0.196,3,16.306,0.229,1,NA,NA,0,NA,NA,0
147.518492,0.948,12.807406,1.128,17.046,0.101,2,17.45,0.065,2,NA,NA,0,17.129,0.057,2,16.756,0.1,2,NA,NA,0,NA,NA,0,NA,NA,0
147.519024,0.184,12.644556,0.142,14.017,0.064,6,15.314,0.059,6,NA,NA,0,14.649,0.028,7,13.487,0.079,7,12.972,0.071,6,NA,NA,0,NA,NA,0
147.520287,0.75,12.274555,0.436,16.494,0.076,4,17.285,0.08,4,NA,NA,0,16.935,0.107,6,16.276,0.162,6,16.023,0.115,3,NA,NA,0,NA,NA,0
147.522966,0.253,12.428211,0.194,13.62,0.083,4,14.299,0.064,4,NA,NA,0,13.869,0.026,5,13.443,0.098,5,13.189,0.154,4,NA,NA,0,NA,NA,0
147.523621,0.204,12.515186,0.217,13.382,0.069,6,14.393,0.056,6,NA,NA,0,13.812,0.025,7,13.079,0.09,7,12.768,0.091,6,NA,NA,0,NA,NA,0
147.523698,0.402,12.926766,0.266,15.852,0.108,5,16.914,0.164,5,NA,NA,0,16.352,0.038,7,15.421,0.084,7,15.039,0.111,6,NA,NA,0,NA,NA,0
147.52381,0.649,12.371183,0.427,NA,NA,0,NA,NA,0,NA,NA,0,18.084,0.143,3,17.1,0.088,3,16.64,0.26,1,NA,NA,0,NA,NA,0
147.527858,0.974,12.814162,0.865,15.039,0.038,5,15.58,0.069,5,NA,NA,0,15.285,0.025,7,14.908,0.083,6,14.676,0.084,6,NA,NA,0,NA,NA,0
147.528289,0.187,12.547446,0.131,13.968,0.039,5,14.448,0.021,5,NA,NA,0,14.137,0.021,5,13.873,0.036,5,13.761,0.085,5,NA,NA,0,NA,NA,0
147.528966,0.285,12.981034,0.207,15.086,0.042,6,15.758,0.066,6,NA,NA,0,15.369,0.023,7,14.944,0.05,7,14.737,0.017,5,NA,NA,0,NA,NA,0
147.529075,0.24,12.466381,0.239,15.077,0.082,6,15.712,0.067,6,NA,NA,0,15.335,0.021,7,14.975,0.116,7,14.702,0.168,6,NA,NA,0,NA,NA,0
147.530048,0.327,12.322061,0.252,14.146,0.1,4,14.86,0.075,4,NA,NA,0,14.422,0.038,6,14.002,0.104,6,13.81,0.166,4,NA,NA,0,NA,NA,0
147.530049,0.413,12.746097,0.557,15.841,0.051,4,16.641,0.097,4,NA,NA,0,16.161,0.031,7,15.629,0.094,7,15.358,0.066,5,NA,NA,0,NA,NA,0
147.531013,0.268,12.42442,0.192,12.721,0.069,4,13.316,0.072,4,NA,NA,0,12.928,0.027,5,12.561,0.106,5,12.357,0.128,4,NA,NA,0,NA,NA,0
147.535544,0.682,13.046047,0.357,16.496,0.022,2,17.416,0.058,2,NA,NA,0,16.795,0.135,6,16.027,0.149,6,15.583,0.161,5,NA,NA,0,NA,NA,0
147.53563,0.235,12.885203,0.387,13.005,0.028,5,13.622,0.047,5,NA,NA,0,13.252,0.013,6,12.85,0.068,6,12.684,0.031,5,NA,NA,0,NA,NA,0
147.53744,0.388,12.99753,0.277,16.791,0.039,2,18.316,0.353,2,NA,NA,0,17.445,0.012,3,16.286,0.199,3,15.254,0.038,2,NA,NA,0,NA,NA,0
147.540948,0.187,12.753916,0.232,14.436,0.027,5,15.084,0.057,5,NA,NA,0,14.68,0.009,6,14.24,0.083,6,14.027,0.043,5,NA,NA,0,NA,NA,0
147.54311,0.514,12.628616,0.282,17.191,0.09,2,18.061,0.104,2,NA,NA,0,17.638,0.03,2,17.44,0.186,2,NA,NA,0,NA,NA,0,NA,NA,0
147.544023,0.256,12.652286,0.182,13.486,0.038,5,14.111,0.049,5,NA,NA,0,13.722,0.009,6,13.336,0.091,6,13.162,0.018,5,NA,NA,0,NA,NA,0
147.544156,0.27,12.672511,0.101,NA,NA,0,NA,NA,0,NA,NA,0,18.192,0.145,2,16.98,0.1,2,NA,NA,0,NA,NA,0,NA,NA,0
147.548414,0.219,12.583019,0.244,14.783,0.05,5,15.336,0.059,5,NA,NA,0,14.984,0.018,6,14.611,0.095,6,14.465,0.067,5,NA,NA,0,NA,NA,0
147.550587,0.589,12.820702,0.428,16.913,0.089,3,17.391,0.079,3,NA,NA,0,17.079,0.05,4,16.763,0.098,4,16.559,0.223,1,NA,NA,0,NA,NA,0
147.55259,0.287,12.428463,0.192,11.954,0.065,3,12.63,0.062,3,NA,NA,0,12.185,0.018,4,11.729,0.114,4,11.539,0.073,3,NA,NA,0,NA,NA,0
147.552987,0.246,12.492374,0.173,13.495,0.074,5,14.087,0.053,5,NA,NA,0,13.724,0.02,6,13.33,0.101,6,13.191,0.054,5,NA,NA,0,NA,NA,0
147.553764,0.302,12.649619,0.315,15.79,0.062,3,17.281,0.024,3,NA,NA,0,16.443,0.104,6,15.272,0.116,6,14.508,0.091,5,NA,NA,0,NA,NA,0
147.554956,0.326,12.353987,0.499,NA,NA,0,NA,NA,0,NA,NA,0,17.88,0.054,4,16.668,0.094,4,16.133,0.189,3,NA,NA,0,NA,NA,0
147.557487,0.401,12.61065,0.251,15.427,0.054,5,16.167,0.092,5,NA,NA,0,15.747,0.098,6,15.098,0.233,6,15.02,0.065,5,NA,NA,0,NA,NA,0
147.558551,0.406,12.631622,0.408,16.338,0.063,2,17.695,0.042,2,NA,NA,0,17.009,0.185,6,15.687,0.163,6,14.978,0.082,5,NA,NA,0,NA,NA,0
147.561184,0.321,12.861211,0.228,NA,NA,0,NA,NA,0,NA,NA,0,17.762,0.012,3,16.451,0.093,3,15.407,0.058,2,NA,NA,0,NA,NA,0
147.563624,0.715,12.481081,0.464,16.293,0.128,4,17,0.046,4,NA,NA,0,16.5,0.073,6,16.194,0.113,6,15.969,0.135,4,NA,NA,0,NA,NA,0
147.56379,0.222,12.653146,0.507,17.581,0.199,1,18.229,0.261,1,NA,NA,0,18.072,0.05,2,17.264,0.102,2,NA,NA,0,NA,NA,0,NA,NA,0
147.564097,0.421,12.392153,0.147,16.154,0.118,2,16.758,0.104,2,NA,NA,0,16.431,0.019,3,16.042,0.038,3,15.91,0.094,2,NA,NA,0,NA,NA,0
147.564263,0.168,12.610029,0.102,12.941,0.058,5,13.871,0.052,5,NA,NA,0,13.33,0.017,6,12.633,0.094,6,12.342,0.047,5,NA,NA,0,NA,NA,0
147.565169,0.304,12.566786,0.205,16.36,0.061,2,17.6,0.003,2,NA,NA,0,16.954,0.07,5,15.793,0.073,5,15.356,0.075,4,NA,NA,0,NA,NA,0
147.570686,0.178,12.661189,0.183,13.716,0.043,5,14.28,0.051,5,NA,NA,0,13.928,0.031,6,13.586,0.094,6,13.452,0.043,5,NA,NA,0,NA,NA,0
147.571777,0.311,12.565484,0.146,14.45,0.053,5,14.964,0.083,5,NA,NA,0,14.631,0.026,6,14.316,0.088,6,14.156,0.056,5,NA,NA,0,NA,NA,0
147.573578,0.86,12.384104,0.429,16.967,0.122,1,18.268,0.333,1,NA,NA,0,18.062,0.055,2,16.663,0.046,2,16.352,0.096,2,NA,NA,0,NA,NA,0
147.576733,0.69,12.287651,0.553,17.306,0.065,2,17.709,0.055,2,NA,NA,0,17.317,0.035,3,16.913,0.121,3,NA,NA,0,NA,NA,0,NA,NA,0
147.578643,0.256,12.646901,0.151,14.715,0.045,5,15.326,0.05,5,NA,NA,0,14.918,0.024,6,14.559,0.078,6,14.408,0.035,5,NA,NA,0,NA,NA,0
147.580114,0.243,12.548729,0.106,14.004,0.064,5,14.991,0.092,5,NA,NA,0,14.43,0.025,6,13.699,0.101,6,13.393,0.065,5,NA,NA,0,NA,NA,0
147.582204,0.437,12.343855,0.386,16.405,0.01,2,17.472,0.095,2,NA,NA,0,16.973,0.051,5,16.051,0.093,5,15.868,0.241,3,NA,NA,0,NA,NA,0
147.582763,0.652,12.679513,0.268,NA,NA,0,NA,NA,0,NA,NA,0,18.391,0.247,2,17.172,0.282,2,16.245,0.179,2,NA,NA,0,NA,NA,0
147.587416,0.641,12.661117,0.661,16.316,0.076,4,17.304,0.145,4,NA,NA,0,16.713,0.221,6,15.875,0.054,6,15.637,0.097,5,NA,NA,0,NA,NA,0
147.588356,0.538,12.819324,0.665,16.923,0.109,1,18.328,0.248,1,NA,NA,0,17.644,0.095,4,16.419,0.195,4,15.851,0.147,2,NA,NA,0,NA,NA,0
147.589796,0.305,12.342479,0.192,12.842,0.092,3,13.371,0.035,3,NA,NA,0,13.016,0.043,5,12.74,0.114,5,12.622,0.088,3,NA,NA,0,NA,NA,0
147.590447,0.236,12.997158,0.144,14.658,0.043,5,15.216,0.047,5,NA,NA,0,14.854,0.024,6,14.523,0.074,6,14.372,0.051,5,NA,NA,0,NA,NA,0
147.591629,0.17,12.642932,0.106,13.417,0.049,5,14.361,0.058,5,NA,NA,0,13.823,0.024,6,13.115,0.085,6,12.748,0.041,5,NA,NA,0,NA,NA,0
147.591827,0.166,12.41284,0.139,NA,NA,0,NA,NA,0,NA,NA,0,18.1,0.204,2,17.063,0.143,2,NA,NA,0,NA,NA,0,NA,NA,0
