radeg,"raerr("")",decdeg,"decerr("")",Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
182.723317,0.411,32.972707,0.401,16.683,0.143,4,17.426,0.055,4, , ,0,17.034,0.051,6,16.475,0.201,6,16.169,0.064,5, , ,0, , ,0
182.725823,0.454,32.478644,0.567,17.029,0.043,3,17.643,0.251,3, , ,0,17.407,0.178,5,16.633,0.151,4,15.949,0.075,3, , ,0, , ,0
182.729382,1.519,32.928575,0.197,17.294,0.085,2,17.866,0.142,2, , ,0,17.523,0.025,2,16.86,0.135,2, , ,0, , ,0, , ,0
182.731306,0.076,32.897478,0.072,13.282,0.046,7,14.006,0.064,7, , ,0,13.653,0.067,7,13.111,0.099,7,12.975,0.082,7, , ,0, , ,0
182.735483,0.264,32.470692,0.356,15.926,0.086,7,16.761,0.098,7, , ,0,16.34,0.232,7,15.663,0.102,7,15.565,0.154,7, , ,0, , ,0
182.736076,0.52,32.540541,0.512,16.896,0.148,4,18.078,0.214,4, , ,0,17.546,0.058,6,16.872,0.141,6, , ,0, , ,0, , ,0
182.741914,0.109,32.87634,0.061,13.173,0.034,7,14.045,0.063,7, , ,0,13.635,0.08,7,12.944,0.093,7,12.732,0.087,7, , ,0, , ,0
182.746726,0.145,32.881022,0.057,13.148,0.049,7,14.196,0.054,7, , ,0,13.717,0.082,7,12.783,0.099,7,12.471,0.096,7, , ,0, , ,0
182.747909,0.6,32.609113,0.417,16.285,0.107,4,17.641,0.061,4, , ,0,17.016,0.18,7,15.769,0.13,7,15.1,0.053,7, , ,0, , ,0
182.747944,0.238,32.457139,0.653, , ,0, , ,0, , ,0,17.932,0.053,3,16.467,0.049,2,15.571,0.186,3, , ,0, , ,0
182.749483,0.045,32.956068,0.049,10.238,0.033,7,10.79,0.053,7, , ,0,10.572,0.058,5,10.145,0.11,5,10.167,0.05,2, , ,0, , ,0
182.751879,0.83,32.932226,0.445,17.101,0.04,2,17.783,0.16,2, , ,0,17.553,0.073,6,16.67,0.082,6,16.112,0.106,5, , ,0, , ,0
182.758078,0.475,32.754965,0.354, , ,0, , ,0, , ,0,17.662,0.086,6,16.438,0.136,6,15.761,0.113,6, , ,0, , ,0
182.763322,0.284,32.721873,0.175,15.552,0.046,6,16.312,0.125,6, , ,0,15.925,0.087,7,15.37,0.123,7,15.142,0.108,7, , ,0, , ,0
182.765405,0.277,32.493363,0.218,15.9,0.067,6,17.23,0.189,6, , ,0,16.653,0.406,7,15.375,0.115,7,14.848,0.113,7, , ,0, , ,0
182.766528,0.198,32.908644,0.211,15.192,0.039,7,16,0.136,7, , ,0,15.601,0.093,7,14.953,0.095,7,14.795,0.077,7, , ,0, , ,0
182.77234,0.153,32.81556,0.095,14.152,0.052,6,14.817,0.053,6, , ,0,14.497,0.078,7,13.963,0.109,7,13.83,0.07,7, , ,0, , ,0
182.773763,0.336,32.948731,0.248,15.945,0.085,6,17.146,0.138,6, , ,0,16.676,0.097,6,15.382,0.101,6,14.93,0.097,6, , ,0, , ,0
182.774317,0.153,32.916195,0.12,14.882,0.053,6,15.583,0.024,6, , ,0,15.242,0.073,7,14.674,0.098,7,14.517,0.051,7, , ,0, , ,0
182.774487,0.276,33.028686,0.496, , ,0, , ,0, , ,0,18.203,0.147,1,16.991,0.13,1,16.138,0.196,1, , ,0, , ,0
182.775905,0.406,32.562217,0.149,14.531,0.044,7,15.221,0.329,7, , ,0,14.888,0.246,7,14.359,0.088,7,14.215,0.103,7, , ,0, , ,0
182.782358,0.347,32.469561,0.285,15.693,0.059,6,16.91,0.121,6, , ,0,16.414,0.228,7,15.138,0.096,7,14.71,0.088,7, , ,0, , ,0
182.783666,0.295,32.804894,0.199,15.405,0.085,6,16.146,0.071,6, , ,0,15.751,0.09,7,15.173,0.094,7,15.064,0.126,7, , ,0, , ,0
182.790685,0.876,32.683946,0.221, , ,0, , ,0, , ,0,17.486,0.092,1,17.03,0.165,1, , ,0, , ,0, , ,0
182.790873,0.166,32.925259,0.083,13.25,0.032,7,13.928,0.067,7, , ,0,13.588,0.08,7,13.095,0.102,7,12.974,0.094,7, , ,0, , ,0
182.79141,0.329,32.956602,0.33,15.609,0.058,7,16.265,0.073,7, , ,0,15.949,0.062,7,15.468,0.103,7,15.268,0.125,7, , ,0, , ,0
182.804021,0.518,33.041988,0.388,16.496,0.087,5,17.109,0.111,5, , ,0,16.784,0.048,6,16.37,0.077,6,16.183,0.152,5, , ,0, , ,0
182.804352,0.12,32.391226,0.081, , ,0, , ,0, , ,0,17.942,0.125,1,17.486,0.21,1, , ,0, , ,0, , ,0
182.806947,0.477,32.782297,0.483,17.314,0.165,1,18.041,0.21,1, , ,0,17.623,0.095,6,16.935,0.092,6, , ,0, , ,0, , ,0
182.810236,0.448,32.384548,0.276,15.332,0.04,5,16.408,0.049,5, , ,0,15.932,0.247,6,15.044,0.085,6,14.636,0.199,6, , ,0, , ,0
